freq : 750.00 MHz
SWR : 5.76
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
50  320  1.75        1.50           90.04 
55  320  1.74        1.49           84.19 
60  320  1.36        1.37           81.22 
65  320  0.53        1.13           82.17 
70  320  -0.70        0.85           88.38 
75  320  -1.97        0.64           100.80 
80  320  -2.61        0.55           116.78 
85  320  -2.54        0.56           129.32 
90  320  -2.40        0.58           133.80 
95  320  -2.54        0.56           129.39 
100  320  -2.61        0.55           116.91 
105  320  -1.97        0.64           100.97 
110  320  -0.71        0.85           88.57 
115  320  0.52        1.13           82.38 
120  320  1.35        1.36           81.47 
125  320  1.73        1.49           84.47 
130  320  1.75        1.50           90.36 
135  320  1.54        1.43           98.19 
140  320  1.20        1.32           106.94 
145  320  0.73        1.18           115.62 
150  320  0.09        1.02           123.54 
155  320  -0.84        0.82           130.28 
160  320  -2.20        0.60           135.75 
165  320  -4.24        0.38           140.01 
170  320  -7.42        0.18           143.10 
175  320  -13.19        0.05           145.23 
180  320  -46.49        0.00           177.27 
0  325  -46.49        0.00           2.73 
5  325  -13.49        0.04           143.67 
10  325  -7.57        0.17           142.30 
15  325  -4.34        0.37           139.43 
20  325  -2.28        0.59           135.28 
25  325  -0.90        0.81           129.85 
30  325  0.05        1.01           123.13 
35  325  0.70        1.17           115.23 
40  325  1.17        1.31           106.57 
45  325  1.53        1.42           97.84 
50  325  1.75        1.50           90.04 
55  325  1.74        1.49           84.19 
60  325  1.36        1.37           81.22 
65  325  0.53        1.13           82.17 
70  325  -0.70        0.85           88.38 
75  325  -1.97        0.64           100.80 
80  325  -2.61        0.55           116.78 
85  325  -2.54        0.56           129.32 
90  325  -2.40        0.58           133.80 
95  325  -2.54        0.56           129.39 
100  325  -2.61        0.55           116.91 
105  325  -1.97        0.64           100.97 
110  325  -0.71        0.85           88.57 
115  325  0.52        1.13           82.38 
120  325  1.35        1.36           81.47 
125  325  1.73        1.49           84.47 
130  325  1.75        1.50           90.36 
135  325  1.54        1.43           98.19 
140  325  1.20        1.32           106.94 
145  325  0.73        1.18           115.62 
150  325  0.09        1.02           123.54 
155  325  -0.84        0.82           130.28 
160  325  -2.20        0.60           135.75 
165  325  -4.24        0.38           140.01 
170  325  -7.42        0.18           143.10 
175  325  -13.19        0.05           145.23 
180  325  -46.49        0.00           177.27 
0  330  -46.49        0.00           2.73 
5  330  -13.49        0.04           143.67 
10  330  -7.57        0.17           142.30 
15  330  -4.34        0.37           139.43 
20  330  -2.28        0.59           135.28 
25  330  -0.90        0.81           129.85 
30  330  0.05        1.01           123.13 
35  330  0.70        1.17           115.23 
40  330  1.17        1.31           106.57 
45  330  1.53        1.42           97.84 
50  330  1.75        1.50           90.04 
55  330  1.74        1.49           84.19 
60  330  1.36        1.37           81.22 
65  330  0.53        1.13           82.17 
70  330  -0.70        0.85           88.38 
75  330  -1.97        0.64           100.80 
80  330  -2.61        0.55           116.78 
85  330  -2.54        0.56           129.32 
90  330  -2.40        0.58           133.80 
95  330  -2.54        0.56           129.39 
100  330  -2.61        0.55           116.91 
105  330  -1.97        0.64           100.97 
110  330  -0.71        0.85           88.57 
115  330  0.52        1.13           82.38 
120  330  1.35        1.36           81.47 
125  330  1.73        1.49           84.47 
130  330  1.75        1.50           90.36 
135  330  1.54        1.43           98.19 
140  330  1.20        1.32           106.94 
145  330  0.73        1.18           115.62 
150  330  0.09        1.02           123.54 
155  330  -0.84        0.82           130.28 
160  330  -2.20        0.60           135.75 
165  330  -4.24        0.38           140.01 
170  330  -7.42        0.18           143.10 
175  330  -13.19        0.05           145.23 
180  330  -46.49        0.00           177.27 
0  335  -46.49        0.00           2.73 
5  335  -13.49        0.04           143.67 
10  335  -7.57        0.17           142.30 
15  335  -4.34        0.37           139.43 
20  335  -2.28        0.59           135.28 
25  335  -0.90        0.81           129.85 
30  335  0.05        1.01           123.13 
35  335  0.70        1.17           115.23 
40  335  1.17        1.31           106.57 
45  335  1.53        1.42           97.84 
50  335  1.75        1.50           90.04 
55  335  1.74        1.49           84.19 
60  335  1.36        1.37           81.22 
65  335  0.53        1.13           82.17 
70  335  -0.70        0.85           88.38 
75  335  -1.97        0.64           100.80 
80  335  -2.61        0.55           116.78 
85  335  -2.54        0.56           129.32 
90  335  -2.40        0.58           133.80 
95  335  -2.54        0.56           129.39 
100  335  -2.61        0.55           116.91 
105  335  -1.97        0.64           100.97 
110  335  -0.71        0.85           88.57 
115  335  0.52        1.13           82.38 
120  335  1.35        1.36           81.47 
125  335  1.73        1.49           84.47 
130  335  1.75        1.50           90.36 
135  335  1.54        1.43           98.19 
140  335  1.20        1.32           106.94 
145  335  0.73        1.18           115.62 
150  335  0.09        1.02           123.54 
155  335  -0.84        0.82           130.28 
160  335  -2.20        0.60           135.75 
165  335  -4.24        0.38           140.01 
170  335  -7.42        0.18           143.10 
175  335  -13.19        0.05           145.23 
180  335  -46.49        0.00           177.27 
0  340  -46.49        0.00           2.73 
5  340  -13.49        0.04           143.67 
10  340  -7.57        0.17           142.30 
15  340  -4.34        0.37           139.43 
20  340  -2.28        0.59           135.28 
25  340  -0.90        0.81           129.85 
30  340  0.05        1.01           123.13 
35  340  0.70        1.17           115.23 
40  340  1.17        1.31           106.57 
45  340  1.53        1.42           97.84 
50  340  1.75        1.50           90.04 
55  340  1.74        1.49           84.19 
60  340  1.36        1.37           81.22 
65  340  0.53        1.13           82.17 
70  340  -0.70        0.85           88.38 
75  340  -1.97        0.64           100.80 
80  340  -2.61        0.55           116.78 
85  340  -2.54        0.56           129.32 
90  340  -2.40        0.58           133.80 
95  340  -2.54        0.56           129.39 
100  340  -2.61        0.55           116.91 
105  340  -1.97        0.64           100.97 
110  340  -0.71        0.85           88.57 
115  340  0.52        1.13           82.38 
120  340  1.35        1.36           81.47 
125  340  1.73        1.49           84.47 
130  340  1.75        1.50           90.36 
135  340  1.54        1.43           98.19 
140  340  1.20        1.32           106.94 
145  340  0.73        1.18           115.62 
150  340  0.09        1.02           123.54 
155  340  -0.84        0.82           130.28 
160  340  -2.20        0.60           135.75 
165  340  -4.24        0.38           140.01 
170  340  -7.42        0.18           143.10 
175  340  -13.19        0.05           145.23 
180  340  -46.49        0.00           177.27 
0  345  -46.49        0.00           2.73 
5  345  -13.49        0.04           143.67 
10  345  -7.57        0.17           142.30 
15  345  -4.34        0.37           139.43 
20  345  -2.28        0.59           135.28 
25  345  -0.90        0.81           129.85 
30  345  0.05        1.01           123.13 
35  345  0.70        1.17           115.23 
40  345  1.17        1.31           106.57 
45  345  1.53        1.42           97.84 
50  345  1.75        1.50           90.04 
55  345  1.74        1.49           84.19 
60  345  1.36        1.37           81.22 
65  345  0.53        1.13           82.17 
70  345  -0.70        0.85           88.38 
75  345  -1.97        0.64           100.80 
80  345  -2.61        0.55           116.78 
85  345  -2.54        0.56           129.32 
90  345  -2.40        0.58           133.80 
95  345  -2.54        0.56           129.39 
100  345  -2.61        0.55           116.91 
105  345  -1.97        0.64           100.97 
110  345  -0.71        0.85           88.57 
115  345  0.52        1.13           82.38 
120  345  1.35        1.36           81.47 
125  345  1.73        1.49           84.47 
130  345  1.75        1.50           90.36 
135  345  1.54        1.43           98.19 
140  345  1.20        1.32           106.94 
145  345  0.73        1.18           115.62 
150  345  0.09        1.02           123.54 
155  345  -0.84        0.82           130.28 
160  345  -2.20        0.60           135.75 
165  345  -4.24        0.38           140.01 
170  345  -7.42        0.18           143.10 
175  345  -13.19        0.05           145.23 
180  345  -46.49        0.00           177.27 
0  350  -46.49        0.00           2.73 
5  350  -13.49        0.04           143.67 
10  350  -7.57        0.17           142.30 
15  350  -4.34        0.37           139.43 
20  350  -2.28        0.59           135.28 
25  350  -0.90        0.81           129.85 
30  350  0.05        1.01           123.13 
35  350  0.70        1.17           115.23 
40  350  1.17        1.31           106.57 
45  350  1.53        1.42           97.84 
50  350  1.75        1.50           90.04 
55  350  1.74        1.49           84.19 
60  350  1.36        1.37           81.22 
65  350  0.53        1.13           82.17 
70  350  -0.70        0.85           88.38 
75  350  -1.97        0.64           100.80 
80  350  -2.61        0.55           116.78 
85  350  -2.54        0.56           129.32 
90  350  -2.40        0.58           133.80 
95  350  -2.54        0.56           129.39 
100  350  -2.61        0.55           116.91 
105  350  -1.97        0.64           100.97 
110  350  -0.71        0.85           88.57 
115  350  0.52        1.13           82.38 
120  350  1.35        1.36           81.47 
125  350  1.73        1.49           84.47 
130  350  1.75        1.50           90.36 
135  350  1.54        1.43           98.19 
140  350  1.20        1.32           106.94 
145  350  0.73        1.18           115.62 
150  350  0.09        1.02           123.54 
155  350  -0.84        0.82           130.28 
160  350  -2.20        0.60           135.75 
165  350  -4.24        0.38           140.01 
170  350  -7.42        0.18           143.10 
175  350  -13.19        0.05           145.23 
180  350  -46.49        0.00           177.27 
0  355  -46.49        0.00           2.73 
5  355  -13.49        0.04           143.67 
10  355  -7.57        0.17           142.30 
15  355  -4.34        0.37           139.43 
20  355  -2.28        0.59           135.28 
25  355  -0.90        0.81           129.85 
30  355  0.05        1.01           123.13 
35  355  0.70        1.17           115.23 
40  355  1.17        1.31           106.57 
45  355  1.53        1.42           97.84 
50  355  1.75        1.50           90.04 
55  355  1.74        1.49           84.19 
60  355  1.36        1.37           81.22 
65  355  0.53        1.13           82.17 
70  355  -0.70        0.85           88.38 
75  355  -1.97        0.64           100.80 
80  355  -2.61        0.55           116.78 
85  355  -2.54        0.56           129.32 
90  355  -2.40        0.58           133.80 
95  355  -2.54        0.56           129.39 
100  355  -2.61        0.55           116.91 
105  355  -1.97        0.64           100.97 
110  355  -0.71        0.85           88.57 
115  355  0.52        1.13           82.38 
120  355  1.35        1.36           81.47 
125  355  1.73        1.49           84.47 
130  355  1.75        1.50           90.36 
135  355  1.54        1.43           98.19 
140  355  1.20        1.32           106.94 
145  355  0.73        1.18           115.62 
150  355  0.09        1.02           123.54 
155  355  -0.84        0.82           130.28 
160  355  -2.20        0.60           135.75 
165  355  -4.24        0.38           140.01 
170  355  -7.42        0.18           143.10 
175  355  -13.19        0.05           145.23 
180  355  -46.49        0.00           177.27 
