freq : 500.00 MHz
SWR : 3.52
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
90  315  -1.24        0.75           172.58 
95  315  -1.32        0.74           174.92 
100  315  -1.46        0.71           178.11 
105  315  -1.47        0.71           167.32 
110  315  -1.13        0.77           154.58 
115  315  -0.45        0.90           142.38 
120  315  0.34        1.08           132.23 
125  315  1.04        1.27           124.38 
130  315  1.51        1.42           118.40 
135  315  1.68        1.47           113.79 
140  315  1.54        1.43           110.17 
145  315  1.08        1.28           107.23 
150  315  0.27        1.06           104.83 
155  315  -0.91        0.81           102.87 
160  315  -2.55        0.56           101.25 
165  315  -4.85        0.33           -99.97 
170  315  -8.24        0.15           -99.07 
175  315  -14.18        0.04           -98.65 
180  315  -58.77        0.00           177.01 
0  320  -58.77        0.00           2.99 
5  320  -14.20        0.04           -97.99 
10  320  -8.25        0.15           -98.74 
15  320  -4.85        0.33           -99.75 
20  320  -2.56        0.55           101.09 
25  320  -0.91        0.81           102.74 
30  320  0.27        1.06           104.72 
35  320  1.07        1.28           107.13 
40  320  1.53        1.42           110.08 
45  320  1.67        1.47           113.71 
50  320  1.50        1.41           118.32 
55  320  1.03        1.27           124.32 
60  320  0.33        1.08           132.17 
65  320  -0.46        0.90           142.34 
70  320  -1.14        0.77           154.55 
75  320  -1.48        0.71           167.32 
80  320  -1.47        0.71           178.11 
85  320  -1.32        0.74           174.92 
90  320  -1.24        0.75           172.58 
95  320  -1.32        0.74           174.92 
100  320  -1.46        0.71           178.11 
105  320  -1.47        0.71           167.32 
110  320  -1.13        0.77           154.58 
115  320  -0.45        0.90           142.38 
120  320  0.34        1.08           132.23 
125  320  1.04        1.27           124.38 
130  320  1.51        1.42           118.40 
135  320  1.68        1.47           113.79 
140  320  1.54        1.43           110.17 
145  320  1.08        1.28           107.23 
150  320  0.27        1.06           104.83 
155  320  -0.91        0.81           102.87 
160  320  -2.55        0.56           101.25 
165  320  -4.85        0.33           -99.97 
170  320  -8.24        0.15           -99.07 
175  320  -14.18        0.04           -98.65 
180  320  -58.77        0.00           177.01 
0  325  -58.77        0.00           2.99 
5  325  -14.20        0.04           -97.99 
10  325  -8.25        0.15           -98.74 
15  325  -4.85        0.33           -99.75 
20  325  -2.56        0.55           101.09 
25  325  -0.91        0.81           102.74 
30  325  0.27        1.06           104.72 
35  325  1.07        1.28           107.13 
40  325  1.53        1.42           110.08 
45  325  1.67        1.47           113.71 
50  325  1.50        1.41           118.32 
55  325  1.03        1.27           124.32 
60  325  0.33        1.08           132.17 
65  325  -0.46        0.90           142.34 
70  325  -1.14        0.77           154.55 
75  325  -1.48        0.71           167.32 
80  325  -1.47        0.71           178.11 
85  325  -1.32        0.74           174.92 
90  325  -1.24        0.75           172.58 
95  325  -1.32        0.74           174.92 
100  325  -1.46        0.71           178.11 
105  325  -1.47        0.71           167.32 
110  325  -1.13        0.77           154.58 
115  325  -0.45        0.90           142.38 
120  325  0.34        1.08           132.23 
125  325  1.04        1.27           124.38 
130  325  1.51        1.42           118.40 
135  325  1.68        1.47           113.79 
140  325  1.54        1.43           110.17 
145  325  1.08        1.28           107.23 
150  325  0.27        1.06           104.83 
155  325  -0.91        0.81           102.87 
160  325  -2.55        0.56           101.25 
165  325  -4.85        0.33           -99.97 
170  325  -8.24        0.15           -99.07 
175  325  -14.18        0.04           -98.65 
180  325  -58.77        0.00           177.01 
0  330  -58.77        0.00           2.99 
5  330  -14.20        0.04           -97.99 
10  330  -8.25        0.15           -98.74 
15  330  -4.85        0.33           -99.75 
20  330  -2.56        0.55           101.09 
25  330  -0.91        0.81           102.74 
30  330  0.27        1.06           104.72 
35  330  1.07        1.28           107.13 
40  330  1.53        1.42           110.08 
45  330  1.67        1.47           113.71 
50  330  1.50        1.41           118.32 
55  330  1.03        1.27           124.32 
60  330  0.33        1.08           132.17 
65  330  -0.46        0.90           142.34 
70  330  -1.14        0.77           154.55 
75  330  -1.48        0.71           167.32 
80  330  -1.47        0.71           178.11 
85  330  -1.32        0.74           174.92 
90  330  -1.24        0.75           172.58 
95  330  -1.32        0.74           174.92 
100  330  -1.46        0.71           178.11 
105  330  -1.47        0.71           167.32 
110  330  -1.13        0.77           154.58 
115  330  -0.45        0.90           142.38 
120  330  0.34        1.08           132.23 
125  330  1.04        1.27           124.38 
130  330  1.51        1.42           118.40 
135  330  1.68        1.47           113.79 
140  330  1.54        1.43           110.17 
145  330  1.08        1.28           107.23 
150  330  0.27        1.06           104.83 
155  330  -0.91        0.81           102.87 
160  330  -2.55        0.56           101.25 
165  330  -4.85        0.33           -99.97 
170  330  -8.24        0.15           -99.07 
175  330  -14.18        0.04           -98.65 
180  330  -58.77        0.00           177.01 
0  335  -58.77        0.00           2.99 
5  335  -14.20        0.04           -97.99 
10  335  -8.25        0.15           -98.74 
15  335  -4.85        0.33           -99.75 
20  335  -2.56        0.55           101.09 
25  335  -0.91        0.81           102.74 
30  335  0.27        1.06           104.72 
35  335  1.07        1.28           107.13 
40  335  1.53        1.42           110.08 
45  335  1.67        1.47           113.71 
50  335  1.50        1.41           118.32 
55  335  1.03        1.27           124.32 
60  335  0.33        1.08           132.17 
65  335  -0.46        0.90           142.34 
70  335  -1.14        0.77           154.55 
75  335  -1.48        0.71           167.32 
80  335  -1.47        0.71           178.11 
85  335  -1.32        0.74           174.92 
90  335  -1.24        0.75           172.58 
95  335  -1.32        0.74           174.92 
100  335  -1.46        0.71           178.11 
105  335  -1.47        0.71           167.32 
110  335  -1.13        0.77           154.58 
115  335  -0.45        0.90           142.38 
120  335  0.34        1.08           132.23 
125  335  1.04        1.27           124.38 
130  335  1.51        1.42           118.40 
135  335  1.68        1.47           113.79 
140  335  1.54        1.43           110.17 
145  335  1.08        1.28           107.23 
150  335  0.27        1.06           104.83 
155  335  -0.91        0.81           102.87 
160  335  -2.55        0.56           101.25 
165  335  -4.85        0.33           -99.97 
170  335  -8.24        0.15           -99.07 
175  335  -14.18        0.04           -98.65 
180  335  -58.77        0.00           177.01 
0  340  -58.77        0.00           2.99 
5  340  -14.20        0.04           -97.99 
10  340  -8.25        0.15           -98.74 
15  340  -4.85        0.33           -99.75 
20  340  -2.56        0.55           101.09 
25  340  -0.91        0.81           102.74 
30  340  0.27        1.06           104.72 
35  340  1.07        1.28           107.13 
40  340  1.53        1.42           110.08 
45  340  1.67        1.47           113.71 
50  340  1.50        1.41           118.32 
55  340  1.03        1.27           124.32 
60  340  0.33        1.08           132.17 
65  340  -0.46        0.90           142.34 
70  340  -1.14        0.77           154.55 
75  340  -1.48        0.71           167.32 
80  340  -1.47        0.71           178.11 
85  340  -1.32        0.74           174.92 
90  340  -1.24        0.75           172.58 
95  340  -1.32        0.74           174.92 
100  340  -1.46        0.71           178.11 
105  340  -1.47        0.71           167.32 
110  340  -1.13        0.77           154.58 
115  340  -0.45        0.90           142.38 
120  340  0.34        1.08           132.23 
125  340  1.04        1.27           124.38 
130  340  1.51        1.42           118.40 
135  340  1.68        1.47           113.79 
140  340  1.54        1.43           110.17 
145  340  1.08        1.28           107.23 
150  340  0.27        1.06           104.83 
155  340  -0.91        0.81           102.87 
160  340  -2.55        0.56           101.25 
165  340  -4.85        0.33           -99.97 
170  340  -8.24        0.15           -99.07 
175  340  -14.18        0.04           -98.65 
180  340  -58.77        0.00           177.01 
0  345  -58.77        0.00           2.99 
5  345  -14.20        0.04           -97.99 
10  345  -8.25        0.15           -98.74 
15  345  -4.85        0.33           -99.75 
20  345  -2.56        0.55           101.09 
25  345  -0.91        0.81           102.74 
30  345  0.27        1.06           104.72 
35  345  1.07        1.28           107.13 
40  345  1.53        1.42           110.08 
45  345  1.67        1.47           113.71 
50  345  1.50        1.41           118.32 
55  345  1.03        1.27           124.32 
60  345  0.33        1.08           132.17 
65  345  -0.46        0.90           142.34 
70  345  -1.14        0.77           154.55 
75  345  -1.48        0.71           167.32 
80  345  -1.47        0.71           178.11 
85  345  -1.32        0.74           174.92 
90  345  -1.24        0.75           172.58 
95  345  -1.32        0.74           174.92 
100  345  -1.46        0.71           178.11 
105  345  -1.47        0.71           167.32 
110  345  -1.13        0.77           154.58 
115  345  -0.45        0.90           142.38 
120  345  0.34        1.08           132.23 
125  345  1.04        1.27           124.38 
130  345  1.51        1.42           118.40 
135  345  1.68        1.47           113.79 
140  345  1.54        1.43           110.17 
145  345  1.08        1.28           107.23 
150  345  0.27        1.06           104.83 
155  345  -0.91        0.81           102.87 
160  345  -2.55        0.56           101.25 
165  345  -4.85        0.33           -99.97 
170  345  -8.24        0.15           -99.07 
175  345  -14.18        0.04           -98.65 
180  345  -58.77        0.00           177.01 
0  350  -58.77        0.00           2.99 
5  350  -14.20        0.04           -97.99 
10  350  -8.25        0.15           -98.74 
15  350  -4.85        0.33           -99.75 
20  350  -2.56        0.55           101.09 
25  350  -0.91        0.81           102.74 
30  350  0.27        1.06           104.72 
35  350  1.07        1.28           107.13 
40  350  1.53        1.42           110.08 
45  350  1.67        1.47           113.71 
50  350  1.50        1.41           118.32 
55  350  1.03        1.27           124.32 
60  350  0.33        1.08           132.17 
65  350  -0.46        0.90           142.34 
70  350  -1.14        0.77           154.55 
75  350  -1.48        0.71           167.32 
80  350  -1.47        0.71           178.11 
85  350  -1.32        0.74           174.92 
90  350  -1.24        0.75           172.58 
95  350  -1.32        0.74           174.92 
100  350  -1.46        0.71           178.11 
105  350  -1.47        0.71           167.32 
110  350  -1.13        0.77           154.58 
115  350  -0.45        0.90           142.38 
120  350  0.34        1.08           132.23 
125  350  1.04        1.27           124.38 
130  350  1.51        1.42           118.40 
135  350  1.68        1.47           113.79 
140  350  1.54        1.43           110.17 
145  350  1.08        1.28           107.23 
150  350  0.27        1.06           104.83 
155  350  -0.91        0.81           102.87 
160  350  -2.55        0.56           101.25 
165  350  -4.85        0.33           -99.97 
170  350  -8.24        0.15           -99.07 
175  350  -14.18        0.04           -98.65 
180  350  -58.77        0.00           177.01 
0  355  -58.77        0.00           2.99 
5  355  -14.20        0.04           -97.99 
10  355  -8.25        0.15           -98.74 
15  355  -4.85        0.33           -99.75 
20  355  -2.56        0.55           101.09 
25  355  -0.91        0.81           102.74 
30  355  0.27        1.06           104.72 
35  355  1.07        1.28           107.13 
40  355  1.53        1.42           110.08 
45  355  1.67        1.47           113.71 
50  355  1.50        1.41           118.32 
55  355  1.03        1.27           124.32 
60  355  0.33        1.08           132.17 
65  355  -0.46        0.90           142.34 
70  355  -1.14        0.77           154.55 
75  355  -1.48        0.71           167.32 
80  355  -1.47        0.71           178.11 
85  355  -1.32        0.74           174.92 
90  355  -1.24        0.75           172.58 
95  355  -1.32        0.74           174.92 
100  355  -1.46        0.71           178.11 
105  355  -1.47        0.71           167.32 
110  355  -1.13        0.77           154.58 
115  355  -0.45        0.90           142.38 
120  355  0.34        1.08           132.23 
125  355  1.04        1.27           124.38 
130  355  1.51        1.42           118.40 
135  355  1.68        1.47           113.79 
140  355  1.54        1.43           110.17 
145  355  1.08        1.28           107.23 
150  355  0.27        1.06           104.83 
155  355  -0.91        0.81           102.87 
160  355  -2.55        0.56           101.25 
165  355  -4.85        0.33           -99.97 
170  355  -8.24        0.15           -99.07 
175  355  -14.18        0.04           -98.65 
180  355  -58.77        0.00           177.01 
