freq : 816.66 MHz
SWR : 6.24
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
50  320  1.12        1.29           80.12 
55  320  0.76        1.19           71.88 
60  320  0.09        1.02           65.91 
65  320  -0.89        0.81           64.92 
70  320  -2.01        0.63           72.12 
75  320  -2.62        0.55           87.68 
80  320  -2.17        0.61           104.70 
85  320  -1.32        0.74           115.55 
90  320  -0.94        0.81           119.02 
95  320  -1.32        0.74           115.63 
100  320  -2.18        0.61           104.87 
105  320  -2.63        0.55           87.94 
110  320  -2.03        0.63           72.41 
115  320  -0.92        0.81           65.23 
120  320  0.07        1.02           66.24 
125  320  0.74        1.19           72.24 
130  320  1.12        1.29           80.51 
135  320  1.65        1.46           90.72 
140  320  1.93        1.56           99.51 
145  320  1.03        1.27           105.48 
150  320  -0.51        0.89           114.89 
155  320  1.58        1.44           123.25 
160  320  0.46        1.11           125.44 
165  320  -2.54        0.56           127.23 
170  320  -5.88        0.26           129.42 
175  320  -11.39        0.07           131.30 
180  320  -45.06        0.00           175.35 
0  325  -45.06        0.00           4.65 
5  325  -11.60        0.07           129.36 
10  325  -5.98        0.25           128.40 
15  325  -2.61        0.55           126.54 
20  325  0.41        1.10           124.95 
25  325  1.54        1.43           122.83 
30  325  -0.55        0.88           114.35 
35  325  1.01        1.26           105.02 
40  325  1.92        1.56           99.11 
45  325  1.64        1.46           90.33 
50  325  1.12        1.29           80.12 
55  325  0.76        1.19           71.88 
60  325  0.09        1.02           65.91 
65  325  -0.89        0.81           64.92 
70  325  -2.01        0.63           72.12 
75  325  -2.62        0.55           87.68 
80  325  -2.17        0.61           104.70 
85  325  -1.32        0.74           115.55 
90  325  -0.94        0.81           119.02 
95  325  -1.32        0.74           115.63 
100  325  -2.18        0.61           104.87 
105  325  -2.63        0.55           87.94 
110  325  -2.03        0.63           72.41 
115  325  -0.92        0.81           65.23 
120  325  0.07        1.02           66.24 
125  325  0.74        1.19           72.24 
130  325  1.12        1.29           80.51 
135  325  1.65        1.46           90.72 
140  325  1.93        1.56           99.51 
145  325  1.03        1.27           105.48 
150  325  -0.51        0.89           114.89 
155  325  1.58        1.44           123.25 
160  325  0.46        1.11           125.44 
165  325  -2.54        0.56           127.23 
170  325  -5.88        0.26           129.42 
175  325  -11.39        0.07           131.30 
180  325  -45.06        0.00           175.35 
0  330  -45.06        0.00           4.65 
5  330  -11.60        0.07           129.36 
10  330  -5.98        0.25           128.40 
15  330  -2.61        0.55           126.54 
20  330  0.41        1.10           124.95 
25  330  1.54        1.43           122.83 
30  330  -0.55        0.88           114.35 
35  330  1.01        1.26           105.02 
40  330  1.92        1.56           99.11 
45  330  1.64        1.46           90.33 
50  330  1.12        1.29           80.12 
55  330  0.76        1.19           71.88 
60  330  0.09        1.02           65.91 
65  330  -0.89        0.81           64.92 
70  330  -2.01        0.63           72.12 
75  330  -2.62        0.55           87.68 
80  330  -2.17        0.61           104.70 
85  330  -1.32        0.74           115.55 
90  330  -0.94        0.81           119.02 
95  330  -1.32        0.74           115.63 
100  330  -2.18        0.61           104.87 
105  330  -2.63        0.55           87.94 
110  330  -2.03        0.63           72.41 
115  330  -0.92        0.81           65.23 
120  330  0.07        1.02           66.24 
125  330  0.74        1.19           72.24 
130  330  1.12        1.29           80.51 
135  330  1.65        1.46           90.72 
140  330  1.93        1.56           99.51 
145  330  1.03        1.27           105.48 
150  330  -0.51        0.89           114.89 
155  330  1.58        1.44           123.25 
160  330  0.46        1.11           125.44 
165  330  -2.54        0.56           127.23 
170  330  -5.88        0.26           129.42 
175  330  -11.39        0.07           131.30 
180  330  -45.06        0.00           175.35 
0  335  -45.06        0.00           4.65 
5  335  -11.60        0.07           129.36 
10  335  -5.98        0.25           128.40 
15  335  -2.61        0.55           126.54 
20  335  0.41        1.10           124.95 
25  335  1.54        1.43           122.83 
30  335  -0.55        0.88           114.35 
35  335  1.01        1.26           105.02 
40  335  1.92        1.56           99.11 
45  335  1.64        1.46           90.33 
50  335  1.12        1.29           80.12 
55  335  0.76        1.19           71.88 
60  335  0.09        1.02           65.91 
65  335  -0.89        0.81           64.92 
70  335  -2.01        0.63           72.12 
75  335  -2.62        0.55           87.68 
80  335  -2.17        0.61           104.70 
85  335  -1.32        0.74           115.55 
90  335  -0.94        0.81           119.02 
95  335  -1.32        0.74           115.63 
100  335  -2.18        0.61           104.87 
105  335  -2.63        0.55           87.94 
110  335  -2.03        0.63           72.41 
115  335  -0.92        0.81           65.23 
120  335  0.07        1.02           66.24 
125  335  0.74        1.19           72.24 
130  335  1.12        1.29           80.51 
135  335  1.65        1.46           90.72 
140  335  1.93        1.56           99.51 
145  335  1.03        1.27           105.48 
150  335  -0.51        0.89           114.89 
155  335  1.58        1.44           123.25 
160  335  0.46        1.11           125.44 
165  335  -2.54        0.56           127.23 
170  335  -5.88        0.26           129.42 
175  335  -11.39        0.07           131.30 
180  335  -45.06        0.00           175.35 
0  340  -45.06        0.00           4.65 
5  340  -11.60        0.07           129.36 
10  340  -5.98        0.25           128.40 
15  340  -2.61        0.55           126.54 
20  340  0.41        1.10           124.95 
25  340  1.54        1.43           122.83 
30  340  -0.55        0.88           114.35 
35  340  1.01        1.26           105.02 
40  340  1.92        1.56           99.11 
45  340  1.64        1.46           90.33 
50  340  1.12        1.29           80.12 
55  340  0.76        1.19           71.88 
60  340  0.09        1.02           65.91 
65  340  -0.89        0.81           64.92 
70  340  -2.01        0.63           72.12 
75  340  -2.62        0.55           87.68 
80  340  -2.17        0.61           104.70 
85  340  -1.32        0.74           115.55 
90  340  -0.94        0.81           119.02 
95  340  -1.32        0.74           115.63 
100  340  -2.18        0.61           104.87 
105  340  -2.63        0.55           87.94 
110  340  -2.03        0.63           72.41 
115  340  -0.92        0.81           65.23 
120  340  0.07        1.02           66.24 
125  340  0.74        1.19           72.24 
130  340  1.12        1.29           80.51 
135  340  1.65        1.46           90.72 
140  340  1.93        1.56           99.51 
145  340  1.03        1.27           105.48 
150  340  -0.51        0.89           114.89 
155  340  1.58        1.44           123.25 
160  340  0.46        1.11           125.44 
165  340  -2.54        0.56           127.23 
170  340  -5.88        0.26           129.42 
175  340  -11.39        0.07           131.30 
180  340  -45.06        0.00           175.35 
0  345  -45.06        0.00           4.65 
5  345  -11.60        0.07           129.36 
10  345  -5.98        0.25           128.40 
15  345  -2.61        0.55           126.54 
20  345  0.41        1.10           124.95 
25  345  1.54        1.43           122.83 
30  345  -0.55        0.88           114.35 
35  345  1.01        1.26           105.02 
40  345  1.92        1.56           99.11 
45  345  1.64        1.46           90.33 
50  345  1.12        1.29           80.12 
55  345  0.76        1.19           71.88 
60  345  0.09        1.02           65.91 
65  345  -0.89        0.81           64.92 
70  345  -2.01        0.63           72.12 
75  345  -2.62        0.55           87.68 
80  345  -2.17        0.61           104.70 
85  345  -1.32        0.74           115.55 
90  345  -0.94        0.81           119.02 
95  345  -1.32        0.74           115.63 
100  345  -2.18        0.61           104.87 
105  345  -2.63        0.55           87.94 
110  345  -2.03        0.63           72.41 
115  345  -0.92        0.81           65.23 
120  345  0.07        1.02           66.24 
125  345  0.74        1.19           72.24 
130  345  1.12        1.29           80.51 
135  345  1.65        1.46           90.72 
140  345  1.93        1.56           99.51 
145  345  1.03        1.27           105.48 
150  345  -0.51        0.89           114.89 
155  345  1.58        1.44           123.25 
160  345  0.46        1.11           125.44 
165  345  -2.54        0.56           127.23 
170  345  -5.88        0.26           129.42 
175  345  -11.39        0.07           131.30 
180  345  -45.06        0.00           175.35 
0  350  -45.06        0.00           4.65 
5  350  -11.60        0.07           129.36 
10  350  -5.98        0.25           128.40 
15  350  -2.61        0.55           126.54 
20  350  0.41        1.10           124.95 
25  350  1.54        1.43           122.83 
30  350  -0.55        0.88           114.35 
35  350  1.01        1.26           105.02 
40  350  1.92        1.56           99.11 
45  350  1.64        1.46           90.33 
50  350  1.12        1.29           80.12 
55  350  0.76        1.19           71.88 
60  350  0.09        1.02           65.91 
65  350  -0.89        0.81           64.92 
70  350  -2.01        0.63           72.12 
75  350  -2.62        0.55           87.68 
80  350  -2.17        0.61           104.70 
85  350  -1.32        0.74           115.55 
90  350  -0.94        0.81           119.02 
95  350  -1.32        0.74           115.63 
100  350  -2.18        0.61           104.87 
105  350  -2.63        0.55           87.94 
110  350  -2.03        0.63           72.41 
115  350  -0.92        0.81           65.23 
120  350  0.07        1.02           66.24 
125  350  0.74        1.19           72.24 
130  350  1.12        1.29           80.51 
135  350  1.65        1.46           90.72 
140  350  1.93        1.56           99.51 
145  350  1.03        1.27           105.48 
150  350  -0.51        0.89           114.89 
155  350  1.58        1.44           123.25 
160  350  0.46        1.11           125.44 
165  350  -2.54        0.56           127.23 
170  350  -5.88        0.26           129.42 
175  350  -11.39        0.07           131.30 
180  350  -45.06        0.00           175.35 
0  355  -45.06        0.00           4.65 
5  355  -11.60        0.07           129.36 
10  355  -5.98        0.25           128.40 
15  355  -2.61        0.55           126.54 
20  355  0.41        1.10           124.95 
25  355  1.54        1.43           122.83 
30  355  -0.55        0.88           114.35 
35  355  1.01        1.26           105.02 
40  355  1.92        1.56           99.11 
45  355  1.64        1.46           90.33 
50  355  1.12        1.29           80.12 
55  355  0.76        1.19           71.88 
60  355  0.09        1.02           65.91 
65  355  -0.89        0.81           64.92 
70  355  -2.01        0.63           72.12 
75  355  -2.62        0.55           87.68 
80  355  -2.17        0.61           104.70 
85  355  -1.32        0.74           115.55 
90  355  -0.94        0.81           119.02 
95  355  -1.32        0.74           115.63 
100  355  -2.18        0.61           104.87 
105  355  -2.63        0.55           87.94 
110  355  -2.03        0.63           72.41 
115  355  -0.92        0.81           65.23 
120  355  0.07        1.02           66.24 
125  355  0.74        1.19           72.24 
130  355  1.12        1.29           80.51 
135  355  1.65        1.46           90.72 
140  355  1.93        1.56           99.51 
145  355  1.03        1.27           105.48 
150  355  -0.51        0.89           114.89 
155  355  1.58        1.44           123.25 
160  355  0.46        1.11           125.44 
165  355  -2.54        0.56           127.23 
170  355  -5.88        0.26           129.42 
175  355  -11.39        0.07           131.30 
180  355  -45.06        0.00           175.35 
