freq : 766.66 MHz
SWR : 6.00
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
50  320  1.58        1.44           87.49 
55  320  1.51        1.42           80.85 
60  320  1.12        1.29           77.21 
65  320  0.31        1.07           77.82 
70  320  -0.86        0.82           84.12 
75  320  -1.98        0.63           96.90 
80  320  -2.43        0.57           112.90 
85  320  -2.21        0.60           125.02 
90  320  -2.03        0.63           129.27 
95  320  -2.21        0.60           125.09 
100  320  -2.43        0.57           113.05 
105  320  -1.99        0.63           97.10 
110  320  -0.87        0.82           84.35 
115  320  0.30        1.07           78.06 
120  320  1.11        1.29           77.48 
125  320  1.50        1.41           81.15 
130  320  1.59        1.44           87.84 
135  320  1.48        1.41           96.35 
140  320  1.27        1.34           105.48 
145  320  0.94        1.24           114.16 
150  320  0.41        1.10           121.83 
155  320  -0.45        0.90           128.25 
160  320  -1.76        0.67           133.45 
165  320  -3.77        0.42           137.52 
170  320  -6.94        0.20           140.50 
175  320  -12.70        0.05           142.57 
180  320  -45.93        0.00           176.44 
0  325  -45.93        0.00           3.56 
5  325  -12.99        0.05           140.89 
10  325  -7.08        0.20           139.62 
15  325  -3.86        0.41           136.90 
20  325  -1.83        0.66           132.94 
25  325  -0.50        0.89           127.81 
30  325  0.37        1.09           121.41 
35  325  0.91        1.23           113.76 
40  325  1.25        1.33           105.09 
45  325  1.47        1.40           95.98 
50  325  1.58        1.44           87.49 
55  325  1.51        1.42           80.85 
60  325  1.12        1.29           77.21 
65  325  0.31        1.07           77.82 
70  325  -0.86        0.82           84.12 
75  325  -1.98        0.63           96.90 
80  325  -2.43        0.57           112.90 
85  325  -2.21        0.60           125.02 
90  325  -2.03        0.63           129.27 
95  325  -2.21        0.60           125.09 
100  325  -2.43        0.57           113.05 
105  325  -1.99        0.63           97.10 
110  325  -0.87        0.82           84.35 
115  325  0.30        1.07           78.06 
120  325  1.11        1.29           77.48 
125  325  1.50        1.41           81.15 
130  325  1.59        1.44           87.84 
135  325  1.48        1.41           96.35 
140  325  1.27        1.34           105.48 
145  325  0.94        1.24           114.16 
150  325  0.41        1.10           121.83 
155  325  -0.45        0.90           128.25 
160  325  -1.76        0.67           133.45 
165  325  -3.77        0.42           137.52 
170  325  -6.94        0.20           140.50 
175  325  -12.70        0.05           142.57 
180  325  -45.93        0.00           176.44 
0  330  -45.93        0.00           3.56 
5  330  -12.99        0.05           140.89 
10  330  -7.08        0.20           139.62 
15  330  -3.86        0.41           136.90 
20  330  -1.83        0.66           132.94 
25  330  -0.50        0.89           127.81 
30  330  0.37        1.09           121.41 
35  330  0.91        1.23           113.76 
40  330  1.25        1.33           105.09 
45  330  1.47        1.40           95.98 
50  330  1.58        1.44           87.49 
55  330  1.51        1.42           80.85 
60  330  1.12        1.29           77.21 
65  330  0.31        1.07           77.82 
70  330  -0.86        0.82           84.12 
75  330  -1.98        0.63           96.90 
80  330  -2.43        0.57           112.90 
85  330  -2.21        0.60           125.02 
90  330  -2.03        0.63           129.27 
95  330  -2.21        0.60           125.09 
100  330  -2.43        0.57           113.05 
105  330  -1.99        0.63           97.10 
110  330  -0.87        0.82           84.35 
115  330  0.30        1.07           78.06 
120  330  1.11        1.29           77.48 
125  330  1.50        1.41           81.15 
130  330  1.59        1.44           87.84 
135  330  1.48        1.41           96.35 
140  330  1.27        1.34           105.48 
145  330  0.94        1.24           114.16 
150  330  0.41        1.10           121.83 
155  330  -0.45        0.90           128.25 
160  330  -1.76        0.67           133.45 
165  330  -3.77        0.42           137.52 
170  330  -6.94        0.20           140.50 
175  330  -12.70        0.05           142.57 
180  330  -45.93        0.00           176.44 
0  335  -45.93        0.00           3.56 
5  335  -12.99        0.05           140.89 
10  335  -7.08        0.20           139.62 
15  335  -3.86        0.41           136.90 
20  335  -1.83        0.66           132.94 
25  335  -0.50        0.89           127.81 
30  335  0.37        1.09           121.41 
35  335  0.91        1.23           113.76 
40  335  1.25        1.33           105.09 
45  335  1.47        1.40           95.98 
50  335  1.58        1.44           87.49 
55  335  1.51        1.42           80.85 
60  335  1.12        1.29           77.21 
65  335  0.31        1.07           77.82 
70  335  -0.86        0.82           84.12 
75  335  -1.98        0.63           96.90 
80  335  -2.43        0.57           112.90 
85  335  -2.21        0.60           125.02 
90  335  -2.03        0.63           129.27 
95  335  -2.21        0.60           125.09 
100  335  -2.43        0.57           113.05 
105  335  -1.99        0.63           97.10 
110  335  -0.87        0.82           84.35 
115  335  0.30        1.07           78.06 
120  335  1.11        1.29           77.48 
125  335  1.50        1.41           81.15 
130  335  1.59        1.44           87.84 
135  335  1.48        1.41           96.35 
140  335  1.27        1.34           105.48 
145  335  0.94        1.24           114.16 
150  335  0.41        1.10           121.83 
155  335  -0.45        0.90           128.25 
160  335  -1.76        0.67           133.45 
165  335  -3.77        0.42           137.52 
170  335  -6.94        0.20           140.50 
175  335  -12.70        0.05           142.57 
180  335  -45.93        0.00           176.44 
0  340  -45.93        0.00           3.56 
5  340  -12.99        0.05           140.89 
10  340  -7.08        0.20           139.62 
15  340  -3.86        0.41           136.90 
20  340  -1.83        0.66           132.94 
25  340  -0.50        0.89           127.81 
30  340  0.37        1.09           121.41 
35  340  0.91        1.23           113.76 
40  340  1.25        1.33           105.09 
45  340  1.47        1.40           95.98 
50  340  1.58        1.44           87.49 
55  340  1.51        1.42           80.85 
60  340  1.12        1.29           77.21 
65  340  0.31        1.07           77.82 
70  340  -0.86        0.82           84.12 
75  340  -1.98        0.63           96.90 
80  340  -2.43        0.57           112.90 
85  340  -2.21        0.60           125.02 
90  340  -2.03        0.63           129.27 
95  340  -2.21        0.60           125.09 
100  340  -2.43        0.57           113.05 
105  340  -1.99        0.63           97.10 
110  340  -0.87        0.82           84.35 
115  340  0.30        1.07           78.06 
120  340  1.11        1.29           77.48 
125  340  1.50        1.41           81.15 
130  340  1.59        1.44           87.84 
135  340  1.48        1.41           96.35 
140  340  1.27        1.34           105.48 
145  340  0.94        1.24           114.16 
150  340  0.41        1.10           121.83 
155  340  -0.45        0.90           128.25 
160  340  -1.76        0.67           133.45 
165  340  -3.77        0.42           137.52 
170  340  -6.94        0.20           140.50 
175  340  -12.70        0.05           142.57 
180  340  -45.93        0.00           176.44 
0  345  -45.93        0.00           3.56 
5  345  -12.99        0.05           140.89 
10  345  -7.08        0.20           139.62 
15  345  -3.86        0.41           136.90 
20  345  -1.83        0.66           132.94 
25  345  -0.50        0.89           127.81 
30  345  0.37        1.09           121.41 
35  345  0.91        1.23           113.76 
40  345  1.25        1.33           105.09 
45  345  1.47        1.40           95.98 
50  345  1.58        1.44           87.49 
55  345  1.51        1.42           80.85 
60  345  1.12        1.29           77.21 
65  345  0.31        1.07           77.82 
70  345  -0.86        0.82           84.12 
75  345  -1.98        0.63           96.90 
80  345  -2.43        0.57           112.90 
85  345  -2.21        0.60           125.02 
90  345  -2.03        0.63           129.27 
95  345  -2.21        0.60           125.09 
100  345  -2.43        0.57           113.05 
105  345  -1.99        0.63           97.10 
110  345  -0.87        0.82           84.35 
115  345  0.30        1.07           78.06 
120  345  1.11        1.29           77.48 
125  345  1.50        1.41           81.15 
130  345  1.59        1.44           87.84 
135  345  1.48        1.41           96.35 
140  345  1.27        1.34           105.48 
145  345  0.94        1.24           114.16 
150  345  0.41        1.10           121.83 
155  345  -0.45        0.90           128.25 
160  345  -1.76        0.67           133.45 
165  345  -3.77        0.42           137.52 
170  345  -6.94        0.20           140.50 
175  345  -12.70        0.05           142.57 
180  345  -45.93        0.00           176.44 
0  350  -45.93        0.00           3.56 
5  350  -12.99        0.05           140.89 
10  350  -7.08        0.20           139.62 
15  350  -3.86        0.41           136.90 
20  350  -1.83        0.66           132.94 
25  350  -0.50        0.89           127.81 
30  350  0.37        1.09           121.41 
35  350  0.91        1.23           113.76 
40  350  1.25        1.33           105.09 
45  350  1.47        1.40           95.98 
50  350  1.58        1.44           87.49 
55  350  1.51        1.42           80.85 
60  350  1.12        1.29           77.21 
65  350  0.31        1.07           77.82 
70  350  -0.86        0.82           84.12 
75  350  -1.98        0.63           96.90 
80  350  -2.43        0.57           112.90 
85  350  -2.21        0.60           125.02 
90  350  -2.03        0.63           129.27 
95  350  -2.21        0.60           125.09 
100  350  -2.43        0.57           113.05 
105  350  -1.99        0.63           97.10 
110  350  -0.87        0.82           84.35 
115  350  0.30        1.07           78.06 
120  350  1.11        1.29           77.48 
125  350  1.50        1.41           81.15 
130  350  1.59        1.44           87.84 
135  350  1.48        1.41           96.35 
140  350  1.27        1.34           105.48 
145  350  0.94        1.24           114.16 
150  350  0.41        1.10           121.83 
155  350  -0.45        0.90           128.25 
160  350  -1.76        0.67           133.45 
165  350  -3.77        0.42           137.52 
170  350  -6.94        0.20           140.50 
175  350  -12.70        0.05           142.57 
180  350  -45.93        0.00           176.44 
0  355  -45.93        0.00           3.56 
5  355  -12.99        0.05           140.89 
10  355  -7.08        0.20           139.62 
15  355  -3.86        0.41           136.90 
20  355  -1.83        0.66           132.94 
25  355  -0.50        0.89           127.81 
30  355  0.37        1.09           121.41 
35  355  0.91        1.23           113.76 
40  355  1.25        1.33           105.09 
45  355  1.47        1.40           95.98 
50  355  1.58        1.44           87.49 
55  355  1.51        1.42           80.85 
60  355  1.12        1.29           77.21 
65  355  0.31        1.07           77.82 
70  355  -0.86        0.82           84.12 
75  355  -1.98        0.63           96.90 
80  355  -2.43        0.57           112.90 
85  355  -2.21        0.60           125.02 
90  355  -2.03        0.63           129.27 
95  355  -2.21        0.60           125.09 
100  355  -2.43        0.57           113.05 
105  355  -1.99        0.63           97.10 
110  355  -0.87        0.82           84.35 
115  355  0.30        1.07           78.06 
120  355  1.11        1.29           77.48 
125  355  1.50        1.41           81.15 
130  355  1.59        1.44           87.84 
135  355  1.48        1.41           96.35 
140  355  1.27        1.34           105.48 
145  355  0.94        1.24           114.16 
150  355  0.41        1.10           121.83 
155  355  -0.45        0.90           128.25 
160  355  -1.76        0.67           133.45 
165  355  -3.77        0.42           137.52 
170  355  -6.94        0.20           140.50 
175  355  -12.70        0.05           142.57 
180  355  -45.93        0.00           176.44 
